date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:51:43	31308/31308	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Math-Italic.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Math-Italic.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:43	12216/12216	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Bold.woff2	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Bold.woff2	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:44	12216/12216	URF---	200	added ('OK%20(cached)')	application/woff2		https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Bold.woff2	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Bold.woff2	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:44	14408/14408	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Bold.woff	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Bold.woff	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:44	24504/24504	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Bold.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Bold.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:45	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Bold.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Bold.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:45	12028/12028	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Italic.woff2	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Italic.woff2	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:46	14112/14112	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Italic.woff	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Italic.woff	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:46	22364/22364	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Italic.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Italic.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:47	10344/10344	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Regular.woff2	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Regular.woff2	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:47	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Italic.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Italic.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:48	12316/12316	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Regular.woff	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Regular.woff	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:49	19436/19436	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Regular.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_SansSerif-Regular.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:50	9644/9644	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Script-Regular.woff2	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Script-Regular.woff2	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:57	10588/10588	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Script-Regular.woff	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Script-Regular.woff	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:57	16648/16648	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Script-Regular.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Script-Regular.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:58	5468/5468	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size1-Regular.woff2	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size1-Regular.woff2	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:51:59	6496/6496	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size1-Regular.woff	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size1-Regular.woff	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:00	12228/12228	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size1-Regular.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size1-Regular.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:00	5208/5208	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size2-Regular.woff2	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size2-Regular.woff2	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:01	6188/6188	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size2-Regular.woff	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size2-Regular.woff	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:01	11508/11508	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size2-Regular.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size2-Regular.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:02	3624/3624	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size3-Regular.woff2	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size3-Regular.woff2	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:03	4420/4420	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size3-Regular.woff	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size3-Regular.woff	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:03	7588/7588	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size3-Regular.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size3-Regular.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:04	4928/4928	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size4-Regular.woff2	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size4-Regular.woff2	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:04	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size3-Regular.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size3-Regular.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:05	5980/5980	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size4-Regular.woff	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size4-Regular.woff	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:05	10364/10364	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size4-Regular.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size4-Regular.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:06	13568/13568	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Typewriter-Regular.woff2	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Typewriter-Regular.woff2	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:06	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size4-Regular.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Size4-Regular.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:07	16028/16028	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Typewriter-Regular.woff	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Typewriter-Regular.woff	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:07	27556/27556	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Mar%202024%2013:28:00%20GMT	https://www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Typewriter-Regular.ttf	E:/My%20Web%20Sites/Gemini/www.gstatic.com/external_hosted/katex/dist/fonts/KaTeX_Typewriter-Regular.ttf	(from https://www.gstatic.com/external_hosted/katex/dist/katex.min.css)
12:52:08	2071/2071	---MCZ	200	added ('OK')	text/plain	date:Wed,%2031%20Jul%202024%2018:30:00%20GMT	https://www.google.com/robots.txt		(from https://gemini.google.com/app/7b3bc6260f6d9034?hl=en)
12:52:09	0/0	---M--	302	error ('Found')	application/binary	date:Mon,%2012%20Aug%202024%2007:55:52%20GMT	https://gemini.google.com/	E:/My%20Web%20Sites/Gemini/gemini.google.com/index.html	(from https://gemini.google.com/app/7b3bc6260f6d9034?hl=en)
